time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1663757455999400000.00,-0.08959130859375,51.9102685842663,1.28809999843811,180,43.3859006913917,3.32026843167841,122.844365195431,4.74233209861868,3.36672293175423,4.8367181080442,0
1663759166997700000.00,1710.90870556641,50.8262169742957,1.34408716038565,180,43.3873214660428,2.23621682170779,71.8539744790251,4.7400959963835,3.36987046900292,4.84109143041591,0
1663760876998880000.00,3420.9098815918,50.8027209546417,0.82850925773518,180,43.3900999261918,2.21272080205381,80.7132137354278,4.73885016758595,3.37162217959834,4.86395277916102,0
1663762586999980000.00,5130.91098876953,51.474450930953,1.33761104205126,180,43.3927727818423,2.88445077836514,321.246017952629,4.74130860686342,3.3681641479108,4.88576475051201,0
1663764297998440000.00,6841.90944775391,51.474450930953,1.30526171508602,180,43.3927727818423,2.88445077836514,321.246017952629,4.73930884134812,3.37097741598908,4.88576475051201,0
1663766007999760000.00,8551.91076098633,50.6139376508072,0.918670037458764,180,43.3957304369044,2.02393749821931,73.0948964469672,4.74021731106896,3.3696998199589,4.90476063604864,0
1663767718998060000.00,10262.9090664063,51.1616703690961,0.909687725813737,180,43.3935286948615,2.57167021650821,91.2581432889923,4.7335699364935,3.37903132407998,4.91724951126019,0
1663769428999470000.00,11972.9104775391,52.4108074167743,1.27779576389454,37.3842002715994,43.3898380639577,3.82080726418644,110.956028402528,4.73773295811219,3.37319187868202,4.942620281882,1.16120994779337
1663771139997920000.00,13683.9089216309,51.0629754019901,0.883501511159267,180,43.3806119377281,2.47297524940222,146.229852954479,4.73988443694567,3.37016803100217,4.95771692138545,0
1663772849999000000.00,15393.9100004883,50.2277717329562,1.18712450944377,180,43.3783818245918,1.63777158036828,293.131620750774,4.74438791179231,3.3638252593183,4.95307956746423,0
1663774559999970000.00,17103.9109765625,50.4958584271371,1.12466860828932,37.7538575400432,43.3656410967965,1.90585827454925,215.250563300655,4.74242497482505,3.36659210343999,4.93674960612767,1.36612839046358
1663776270998480000.00,18814.9094897461,50.30189412646,1.10615129106037,34.6453068495786,43.3494970857208,1.71189397387207,208.778925116901,4.74364366178557,3.36487471427845,4.91769486408178,1.49229055391322
1663777980999710000.00,20524.910717041,51.6759003195912,1.13393626641456,35.8242235236569,43.3275465922479,3.08590016700327,231.45173293347,4.73749714334924,3.37352306195565,4.90181885925479,1.27144814394112
1663779691997960000.00,22235.9089609375,51.1267888611183,1.11486987242936,29.7128658054335,43.3130609198456,2.53678870853037,203.703507377528,4.74058712177145,3.36917954013785,4.87839453125353,1.76823082560812
1663781401999190000.00,23945.9101965332,50.8252253159881,1.25260484065771,29.7114871989875,43.2960960301605,2.23522516340017,259.989053123653,4.73710431523616,3.37407464934607,4.85471881790683,1.47424504101696
1663783112997470000.00,25656.9084763184,50.5350048588589,1.26461044871351,42.2890384525287,43.2941565030182,1.94500470627099,259.838020291083,4.73553880130508,3.37627150776162,4.82787124943537,0.946108824596338
1663784822998810000.00,27366.9098132324,48.4310479462147,1.23538304792483,25.4455644760998,43.2903920684719,-0.158952206373215,278.5611281641,4.73957355275189,3.37060522322678,4.80228530509741,1.63191536942524
1663786532999990000.00,29076.9109938965,51.1500529367477,0.881945079396952,180,43.292099734348,2.56005278415978,280.835587647888,4.72034593781442,3.39748013388566,4.77856548057935,0
1663788243998390000.00,30787.9093925781,52.7264526542276,1.13952823147117,180,43.296409993883,4.13645250163972,266.986761368542,4.72830431512375,3.3863956260855,4.7587427677365,0
1663789953999610000.00,32497.9106169434,49.4406922450289,0.828792836243153,180,43.2991069757737,0.850692092441022,330.418822172464,4.72065970600716,3.3970441523285,4.75073000130789,0
1663791664997870000.00,34208.9088771973,49.6303202444688,1.19160501978325,31.2918745346597,43.2994454921337,1.04032009188086,251.283647323356,4.72170692566895,3.39558842336328,4.73978899530933,1.39582113229552
1663793374999210000.00,35918.9102124023,49.0050023933873,1.22112945430833,50.5387648808816,43.2981255951221,0.415002240799367,248.19527294788,4.72779404366696,3.38710798668364,4.71371269648506,0.845547839193861
1663795085999960000.00,37629.9109677734,51.8713412936777,1.26375372907662,180,43.2968525690438,3.2813411410898,283.045258983275,4.73277284698384,3.38014766121856,4.69865879276986,0
1663796796998690000.00,39340.9096906738,53.2647878071293,1.23350418987305,21.9067910965052,43.2998492046712,4.01142705883831,289.151140826245,4.72296478335374,3.39383863611534,4.66672520195069,2.18411341055583
1663798506999970000.00,41050.9109797363,52.4086311003193,1.18706752250071,24.7076555734858,43.3095652928231,3.14957500901073,298.415530133615,4.7224668933257,3.39453140716529,4.63137956478146,1.93305227281503
1663800217998270000.00,42761.9092731934,51.342582443729,1.20825975435246,24.4259921767107,43.3128976579774,2.07548878528178,255.544556524994,4.72494315282196,3.3910837847788,4.59327944140428,1.84213159420443
1663801927999580000.00,44471.9105849609,51.461557675153,1.16343204834586,21.7116188200857,43.324807187721,2.18751745298505,298.314590317197,4.72162065879469,3.39570837782516,4.54978650663129,2.32332092866304
1663803638997820000.00,46182.9088249512,50.7226650938392,1.13792794061437,23.6759003392883,43.3442792767601,1.44514586776495,311.574180358465,4.72995287100165,3.3840926215002,4.51203880783342,2.31390899925322
1663805348999110000.00,47892.9101149902,51.0031986543909,1.05915350244646,21.3288777190256,43.3702812345136,1.72501185629517,318.917634629588,4.72596077564002,3.38966543775353,4.47834321719153,2.65228271005097
1663807058999950000.00,49602.910951416,53.6596584348008,1.05060429426196,19.5543276964181,43.4001641860739,4.38116264622659,317.502151613416,4.72829451732724,3.38640930636006,4.441128168786,3.03761094043618
1663808769998600000.00,51313.9096096191,55.6023641927168,1.24472998949855,21.6820557370519,43.4270175152131,6.32344115804881,280.526034819333,4.73010629087411,3.38387817597235,4.40659671448332,2.08850863858226
1663810479999880000.00,53023.9108896484,52.5421602167189,1.26153747846838,19.1248598942622,43.4323689596592,3.25372714176774,290.175051628231,4.72728312349011,3.38782102584456,4.35842737587361,2.8155976695726
1663812190998190000.00,54734.9091918945,52.8701877444983,1.24988449845968,16.9371428885823,43.4447907860051,3.57160376012325,277.324305626656,4.7296271298959,3.38454786418239,4.29847100142096,2.92515185416433
1663813900999490000.00,56444.9104956055,50.5590365258977,1.27052122916836,18.9562500878685,43.4524896290594,1.24900844972581,265.502911473423,4.71622072572383,3.40320423998352,4.23846715012562,2.56809979607194
1663815611997760000.00,58155.908765625,51.4966660309583,1.28072764826019,18.2657624599237,43.4559769728588,2.17655189521611,278.69400288028,4.72480724046044,3.39127314931745,4.18963620980747,2.7530444691081
1663817321999080000.00,59865.910088623,51.8324782531708,3.43846404538325,41.723558433131,43.4660502731243,2.5036589782685,297.231907137021,4.71469290236149,3.40532052371154,4.13834583854335,2.61763954032472
1663819031999970000.00,61575.9109750977,51.319686928764,3.48628194719253,180,43.4852383682971,1.98830036260188,330.804239993888,4.732173970627,3.38098603139811,4.10207199892701,0
1663820742998620000.00,63286.9096281738,53.1675059860572,3.00755096054739,41.7911978924145,43.4999994636261,3.83621478732675,312.397522353666,4.72657415371599,3.38881008647767,4.0831508195807,2.58455414947677
1663822452999820000.00,64996.9108244629,51.2466237628833,3.11789104577639,49.5636460620811,43.5277708583458,1.91723228339106,332.126713854398,4.72170001267596,3.39559803614689,4.05489930715577,2.63146938691395
1663824163998090000.00,66707.9090974121,53.0423638448119,3.17126771189777,31.9527915409314,43.5456801893031,3.71898051351309,117.297453483672,4.72363311679562,3.39290837051349,4.05797359719827,3.16131499723698
1663825873999430000.00,68417.9104345703,54.3126694578677,3.50190110753242,36.1294149800321,43.524911537176,4.99611824937165,110.285692644903,4.70872445696798,3.41356866360418,4.11609323559954,2.94134429040607
1663827584997780000.00,70128.9087824707,53.7103608483449,3.82298896811345,180,43.5201005666452,4.39470990840346,124.259957888945,4.74186159706635,3.36738557742594,4.12643965484465,0
1663924168724480000.00,-26.7035190429687,51.8777558803558,-1,-1,43.5200437307122,2.28775572776794,-1,79,23.2124671936035,4.12718221652531,-1
1663925878999440000.00,1683.57144262695,52.4261530879885,1.63594805634006,84.1072017279191,43.5223317383954,2.83615293540061,253.799586496128,4.78478404370049,3.30611232234146,4.11390804029356,1.0258027464152
1663927589997930000.00,3394.56993823242,51.6418551113457,3.29235015119671,46.4388513130791,43.5096966489072,2.05185495875776,249.726499093366,4.72640966149546,3.38903950176318,4.06559635487418,2.23478429459761
1663929299999110000.00,5104.57111669922,49.702005462721,3.56059199302942,42.5530715112698,43.4955143551341,0.1120053101331,246.920167302187,4.70295785495791,3.42150908917082,4.0179061451052,2.69312987990601
1663931009999940000.00,6814.57194702148,51.5185372428969,3.2962998595854,39.6243454557124,43.4812717457343,2.04690333176404,250.296333216957,4.73064786575827,3.38312101512577,3.96826265551739,2.61943067558039
1663932720998800000.00,8525.57080224609,50.7224435890093,1.10348778752496,21.8216768357518,43.4641994874412,1.25080967787653,227.885180859277,4.73973970071614,3.37037158222118,3.91793307350201,2.63573101188631
1663934431000030000.00,10235.5720300293,50.6768240220845,1.0931722568385,19.0609241351796,43.4409437191369,1.17845671251416,237.765830632345,4.74249106260873,3.36649900547514,3.86860897947064,3.06090184833595
1663936141999540000.00,11946.5715454102,52.2685796543956,1.18997336071815,16.1292205894399,43.4211816382926,2.77021234482527,249.682813975447,4.74356228285282,3.36498943556811,3.80551696446093,3.50575373849671
1663937851999880000.00,13656.5718818359,51.3260743245482,1.02866581653335,18.443942254668,43.3993123997791,1.73607417196035,225.254733844067,4.73968633036737,3.37044663546503,3.74064603066129,3.22067147266318
1663939562999270000.00,15367.5712790527,52.0645391885191,1.09307007737027,59.7129178494112,43.3841092010157,2.80515121854842,183.140651894941,4.74029193001729,3.36959484968175,3.69850799190209,0.855886429947571
1663941273999230000.00,17078.571239502,51.7020672624931,1.33309451692401,180,43.3970691106314,2.44267929252237,219.229154707683,4.74002374442314,3.3699720970794,3.70143967729556,0
1663942984000150000.00,18788.5721525879,52.2272943044081,1.36094616837018,180,43.3962671422458,2.96790633443743,110.814862981547,4.73903228549985,3.3713661963333,3.70026910974017,0
1664429713024180000.00,-0.77581103515625,50.2288208007812,0.079999998211861,103.923049429415,43.3962079883026,0.646778106689453,0,9.10088433295815,4,3.70032409206377,0
1664431423998840000.00,1710.19884814453,50.6421654634178,1.35222747304137,180,43.3958048645148,1.38277749344707,177.668255363434,5.14347966744317,2.71461856314796,3.7027280611882,0
1664433133999970000.00,3420.1999699707,50.6380591886118,1.74505214935206,54.6798669319449,43.3933088625519,1.3786712186411,250.614817864383,5.98425743015323,1.1793224743394,3.69971993809407,1.33306022289763
1664434844998440000.00,5131.19844116211,51.446711730212,1.47809793512228,180,43.3864413185243,1.86466903612018,240.306736455717,5.68013132722421,1.40726522498349,3.69201180621689,0
1664436554999590000.00,6841.19959228516,51.3114563524723,1.62617843858363,180,43.3781287910856,1.72941365838051,233.37224155191,7.48395757405763,1.15641101772828,3.67786516352936,0
1664438265997970000.00,8552.19797924805,51.6013006363064,1.63812218607632,60.081940327938,43.3705792656081,2.01925794221461,259.904405283541,5.23425253618262,2.53517995815971,3.65790003859237,1.04255253991368
1664439975999090000.00,10262.1990993652,51.8374150320888,1.29853903708491,180,43.3699185367468,2.25537233799696,269.113875392737,5.8921374032817,1.93949856875573,3.63579959475223,0
1664441685999990000.00,11972.1999995117,51.4599019857124,3.8538614049723,180,43.3704984869215,1.87785929162055,275.811862628912,5.00060744210114,2.96958957480517,3.63505978003659,0
1664443396998680000.00,13683.1986867676,51.6158732883632,3.58674699373961,180,43.3697604675316,2.03383059427142,275.809802354223,5.19944524788582,2.60582158771977,3.63212903734863,0
1664445106999910000.00,15393.1999174805,51.5651450231671,3.15036560915475,59.9514589892402,43.360292679001,1.98310232907534,207.248982014153,4.96254378067967,3.03277039315975,3.63038479451187,2.27923740551624
1664446817998200000.00,17104.1982009277,50.5144017860293,3.22447924478128,180,43.341471071618,0.932359091937542,209.762156228322,5.16083584283671,2.68147542149482,3.61457170673415,0
1664448527999500000.00,18814.1995058594,51.8190541630611,3.28718803188759,180,43.3228200643361,2.2353787785396,218.640064260521,4.86508442940192,3.18676803793119,3.59431417094334,0
1664450238997770000.00,20525.197777832,51.7447973936796,3.54192901083405,180,43.3153295036289,2.16112200915813,218.633688344313,4.97738696073779,3.00834773187315,3.58502656345001,0
1664451948999030000.00,22235.1990354004,52.1400382975116,3.31581853946071,68.0542792687643,43.3033424714049,2.55636291299015,227.479082848914,5.1050168015036,2.78627717378491,3.56870191576902,1.83304997091158
1664453659000000000.00,23945.200003418,51.9055839749053,3.64857498808096,180,43.3007484194618,2.32190859038383,217.633505985029,5.50756534922398,1.86849162610279,3.56014853306641,0
1664455369998530000.00,25656.1985302734,51.7126389043406,3.36973803242322,180,43.2991210371253,2.12896351981908,217.631901230089,8.46138235243881,1.10290658959714,3.55780893302417,0
1664457079999820000.00,27366.1998220215,51.7760079484433,3.89988241392059,180,43.2985264673563,2.19233256392181,217.629249838068,5.35907468107348,2.2593927492727,3.55394458622558,0
1664458790998290000.00,29077.1982956543,50.1874756030738,3.66457668677764,180,43.2828092306613,1.37074128910899,196.131797616568,6.31014482087389,1.13576594965703,3.5513913434987,0
1664460500999340000.00,30787.1993481445,50.4674729881808,3.73499012254312,180,43.2789397956929,1.65073867421597,196.12369388144,8.40791198519348,1.10726523694244,3.53952767596287,0
1664462211997690000.00,32498.1976904297,50.5620899712667,3.64390381989445,180,43.2771018728024,1.74535565730184,196.117335541129,5.04328845717247,2.89651144837022,3.53021746813651,0
1664463921999050000.00,34208.1990556641,50.1000977698714,3.68761233483417,180,43.2712464391453,1.28336345590651,264.6593991609,5.14489701446438,2.71193136774224,3.51453442102292,0
1664465631999980000.00,35918.1999841309,50.2427544593811,3.66304552178934,180,43.2710290283861,1.42602014541626,264.659471770909,9.6297301155045,1.17898853957374,3.5146673644379,0
1664570002745240000.00,-2.40275903320313,51.3129776716232,-1,-1,43.2737617333708,2.49624335765839,-1,72,29.9236011505127,3.50761661608068,-1
1664571712998980000.00,1707.85098925781,50.7294966960326,1.11228611227645,45.5222789600218,43.2567643838293,1.91276238206774,173.850581621636,4.74498859932794,3.36297788054526,3.50695856850233,1.14028436749628
1664573423000000000.00,3417.85200854492,50.0302456021309,1.09584870297645,16.6239385851341,43.2344516202327,1.21351128816605,171.348554445149,4.74455148184524,3.36359454585551,3.49920158464617,3.19981304601167
1664575133998620000.00,5128.85062695313,49.6395838959143,1.10035658091534,15.6823262585119,43.1836968630344,1.04958374332637,171.943059728198,4.7420421210264,3.36713135401639,3.50668435276287,3.38702237928504
1664576843999770000.00,6838.85177783203,50.4779017139226,1.10570244913874,13.9672437451839,43.1282459647677,1.88790156133473,180.854811904142,4.74126761163802,3.36822185546338,3.51756854564254,3.71365111059389
1664578554998090000.00,8549.85009887695,49.7396211856976,1.01668052296616,14.941603912198,43.0731977176822,1.14962103310972,145.29103095812,4.72217093192767,3.39494311034018,3.52348318053228,3.90208213916292
1664580264999320000.00,10259.8513210449,48.6709584221244,1.1325127622568,13.9525643976455,43.0216763124513,0.080958269536495,177.059757316634,4.72645654762005,3.38897411265539,3.55214227599285,3.82695223385723
1664581975997780000.00,11970.8497824707,49.9226365452632,1.13597233746754,16.4406787377306,42.9642647217757,1.33263639267534,170.015241430895,4.73196909435124,3.38127276670983,3.56240796678149,3.35224571485248
1664583685998960000.00,13680.8509604492,51.9503465937451,1.09469160115786,14.0414347183718,42.9044494609216,2.30994666088372,182.752917396948,4.71940894402844,3.39878158342269,3.56144290488825,3.65916631402147
1664585395999990000.00,15390.8519970703,51.3543500714004,1.09132983076208,13.2791180720167,42.8453415473593,1.69566629454494,194.716260447423,4.70385656926194,3.42027344061847,3.56433423965391,4.02889326172015
1664587106998530000.00,17101.8505368652,49.1413828851655,1.06470308639649,14.6229964854564,42.7910056229268,-0.530457782559097,159.110187791089,4.71760064400807,3.40129110727728,3.58094570214499,3.88432771153208
1664588816999700000.00,18811.8517019043,48.6956085320562,1.03440173848828,15.8812455447784,42.7355100521027,-0.989003742113709,155.009599132859,4.71721791830825,3.40182188598704,3.60009052999311,3.54213814133035
1664590527998090000.00,20522.8500981445,50.5365733988583,1.0439865116421,13.5234958014609,42.6819790028062,0.840734470635652,158.375175503469,4.72695970862677,3.38827226559613,3.62228102702339,4.13872152189384
1664592237999330000.00,22232.8513317871,50.1593468515202,1.11441784535601,12.4981657376883,42.6257209338324,0.448737415485084,175.812046887509,4.72139902315285,3.39601653367002,3.63409397032312,4.22855428506073
1664593948997680000.00,23943.8496811523,52.06166817341,1.08548927430505,14.815809492563,42.5690507366453,2.33401466999203,177.033703166657,4.72067690591614,3.39702025056355,3.63775617375742,3.46775028589017
1664595658998840000.00,25653.8508493652,50.3383415210992,1.09772340214963,10.0400847495619,42.5097930145301,0.591667937114835,186.292309392216,4.7170757447932,3.40201902561883,3.63711470605318,5.16226828279771
1664597369000010000.00,27363.852010498,50.3791008330882,1.10995614227145,14.6052178325819,42.4535072413288,0.617431674152613,169.940498369792,4.72390832953714,3.39252518441919,3.64763152784745,3.72630186604525
1664599079998380000.00,29074.8503879395,48.4965580860153,1.07774387660804,18.0502768390797,42.4048936817203,-1.27800093498081,171.392899408463,4.72785070458644,3.3870288968254,3.65673976572187,2.86454825968498
1664600789999660000.00,30784.8516616211,48.8360348790884,1.13428249966253,17.2128061235115,42.3607184919955,-0.952905550599098,186.18651207786,4.73792746887348,3.3729186667459,3.65542388868157,3.0881811363358
